ILTES,TOEFL,SAT,GRE,WRITING,VERBAL,UniversityName
7,110,1200,280,47.2879691,141.1250722,London Schoo lof Economics and Political Science
7,110,1200,280,40.7192594,100.7791633,London Schoo lof Economics and Political Science
7,110,1200,280,66.68832981,175.9303271,London Schoo lof Economics and Political Science
7,110,1200,280,61.33186249,139.8710041,London Schoo lof Economics and Political Science
7,110,1200,280,63.46513414,189.5208915,London Schoo lof Economics and Political Science
7,110,1200,280,39.37252634,137.2279662,London Schoo lof Economics and Political Science
7,110,1200,280,56.01334416,134.8596466,London Schoo lof Economics and Political Science
7,110,1200,280,35.39454002,174.5723999,London Schoo lof Economics and Political Science
7,110,1200,280,56.03021253,101.6073988,London Schoo lof Economics and Political Science
7,110,1200,280,67.10604388,153.2504506,London Schoo lof Economics and Political Science
7,110,1200,280,34.75591197,177.5764304,London Schoo lof Economics and Political Science
7,110,1200,280,59.96669215,91.95792434,London Schoo lof Economics and Political Science
7,110,1200,280,36.67847052,162.5931264,London Schoo lof Economics and Political Science
7,110,1200,280,33.10695144,155.3705624,London Schoo lof Economics and Political Science
7,110,1200,280,45.93248374,165.4113371,London Schoo lof Economics and Political Science
7,110,1200,280,54.32342534,180.9009998,London Schoo lof Economics and Political Science
7,110,1200,280,56.31006755,136.8274312,London Schoo lof Economics and Political Science
7,110,1200,280,60.24218572,159.689339,London Schoo lof Economics and Political Science
7,110,1200,280,35.29006485,178.8998611,London Schoo lof Economics and Political Science
7,110,1200,280,48.17631461,165.405354,London Schoo lof Economics and Political Science
7,110,1200,280,40.58227261,109.1821183,London Schoo lof Economics and Political Science
7,110,1200,280,69.69141302,185.2039114,London Schoo lof Economics and Political Science
7,110,1200,280,47.70351758,149.063196,London Schoo lof Economics and Political Science
7,110,1200,280,50.54495302,180.6465282,London Schoo lof Economics and Political Science
7,110,1200,280,62.56532471,96.74706956,London Schoo lof Economics and Political Science
7,110,1200,280,58.25799145,124.6028153,London Schoo lof Economics and Political Science
7,110,1200,280,66.35375127,198.1403003,London Schoo lof Economics and Political Science
7,110,1200,280,44.82294584,172.40168,London Schoo lof Economics and Political Science
7,110,1200,280,42.89833235,186.9226052,London Schoo lof Economics and Political Science
7,110,1200,280,66.34777265,173.1106982,London Schoo lof Economics and Political Science
7,110,1200,280,48.93905624,122.4564203,London Schoo lof Economics and Political Science
7,110,1200,280,64.70930606,32.67891866,London Schoo lof Economics and Political Science
7,110,1200,280,51.27868781,36.5037914,University of Manchester
7,110,1200,280,59.3189118,36.92629678,University of Manchester
7,110,1200,280,61.09387478,72.98016599,University of Manchester
7,110,1200,280,54.65030015,32.05025323,University of Manchester
7,110,1200,280,54.1077461,71.6266696,University of Manchester
7,110,1200,280,55.27755933,73.44775287,University of Manchester
7,110,1200,280,53.57014709,66.35634104,University of Manchester
7,110,1200,280,58.59986279,36.94255012,University of Manchester
7,110,1200,280,55.77264351,61.32935611,University of Manchester
7,110,1200,280,45.89239456,53.56783314,University of Manchester
7,110,1200,280,45.38497051,67.43488235,University of Manchester
7,110,1200,280,56.85420099,44.94317432,University of Manchester
7,110,1200,280,58.51663927,34.96933295,University of Manchester
7,110,1200,280,51.79939437,74.44330654,University of Manchester
7,110,1200,280,50.7330069,53.39249517,University of Manchester
7,110,1200,280,47.18283631,68.04039813,University of Manchester
7,110,1200,280,43.6672299,45.78172762,University of Manchester
7,110,1200,280,44.8302551,74.32635105,University of Manchester
7,110,1200,280,43.58788762,32.76742894,University of Manchester
7,110,1200,280,55.59160391,35.1051197,University of Manchester
7,110,1200,280,61.5620517,72.66666443,University of Manchester
7,110,1200,280,49.32609633,48.25207759,University of Manchester
7,110,1200,280,55.25435777,40.89732789,University of Manchester
7,110,1200,280,51.66921088,32.55919573,University of Manchester
7,110,1200,280,49.66474269,31.87416982,University of Manchester
7,110,1200,280,46.01868196,53.1205277,University of Manchester
7,110,1200,280,58.22686794,62.74803826,University of Manchester
7,110,1200,280,53.2208266,46.19374559,University of Manchester
7,110,1200,280,43.65305437,41.53749535,University of Manchester
7,110,1200,280,56.32938343,58.99536268,University of Manchester
7,110,1200,280,45.90067655,41.0550915,University of Manchester
7,110,1200,280,60.9835384,33.84110759,University of Manchester
7,110,1200,280,40.00933429,55.50429227,University of Manchester
7,110,1200,280,57.14218792,57.02891698,University of Manchester
7,110,1200,280,44.359648,44.11622138,University of Manchester
7,110,1200,280,59.79236306,42.24783476,University of Manchester
7,110,1200,280,45.20094476,66.1761456,University of Manchester
7,110,1200,280,64.95585424,72.19245835,University of Manchester
7,110,1200,280,41.36561835,55.053805,University of Manchester
7,110,1200,280,61.66852372,65.07981523,University of Manchester
7,110,1200,280,51.33189406,38.48678973,University of Manchester
7,110,1200,280,63.56791363,62.20279647,University of Manchester
7,110,1200,280,44.82069159,70.79934452,University of Manchester
7,110,1100,280,56.40226277,64.16167699,University of Manchester
7,110,1100,280,63.56222995,31.83192392,University of Manchester
7,110,1100,280,54.82130787,50.28438729,University of Manchester
7,110,1100,280,43.02151392,58.27600682,University of Manchester
7,110,1100,280,47.36534833,36.99362831,University of Manchester
7,110,1100,280,57.17377029,64.25520357,University of Manchester
7,110,1100,280,46.82652785,55.60523179,University of Manchester
7,110,1100,280,56.96640758,48.46797044,University of Manchester
7,110,1100,280,62.85948245,70.4713043,University of Manchester
7,110,1100,280,60.50320928,34.03335472,University of Manchester
7,110,1100,280,61.39451307,68.54877876,University of Manchester
7,110,1100,280,44.17085032,52.0810886,University of Manchester
7,110,1100,280,58.55363573,57.04826619,University of Manchester
7,110,1100,280,62.40392519,63.77192383,University of Manchester
7,110,1100,280,52.3003173,60.74583498,University of Manchester
7,110,1100,280,42.26206161,71.1271039,University of Manchester
7,110,1100,280,57.30636014,64.53027638,University of Manchester
7.5,110,1100,280,49.84213387,40.85534718,University of Manchester
7.5,110,1100,280,45.41393636,69.66289997,University of Manchester
7.5,110,1100,280,61.58245338,61.86633917,University of Manchester
7.5,110,1100,280,50.77148138,64.58559639,University of Manchester
7.5,110,1100,280,41.81420849,44.13827124,University of Manchester
7.5,110,1100,280,61.18749126,35.73403813,University of Manchester
7.5,110,1100,280,44.2252605,33.95825723,University of Manchester
7.5,110,1100,280,43.35365671,71.90018566,University of Manchester
7.5,110,1100,280,57.69622912,38.34303462,University of Manchester
7.5,110,1100,280,58.25204566,59.18953429,University of Manchester
7.5,110,1100,280,59.79023382,36.91852635,University of Manchester
7.5,110,1100,280,53.50567601,52.13580529,University of Manchester
7.5,110,1100,280,52.62741529,55.21606732,University of Manchester
7.5,110,1100,280,61.25353851,40.82840673,University of Manchester
7.5,110,1100,280,52.60950014,36.01203025,University of Manchester
7.5,110,1100,280,48.8246387,34.7426459,University of Manchester
7.5,110,1100,280,40.92604945,53.78769958,University of Manchester
7.5,110,1100,280,61.43378674,46.0203959,University of Manchester
7.5,110,1100,280,49.60384796,52.92929636,University of Manchester
7.5,110,1100,280,54.61813464,45.43669946,University of Manchester
7.5,110,1100,280,41.55934359,68.80141783,University of Manchester
7.5,110,1100,280,48.23991436,43.87801983,University of Manchester
7.5,110,1100,280,62.84916863,64.56807592,University of Manchester
7.5,110,1100,280,46.42693735,38.31597852,University of Manchester
7.5,110,1100,280,63.04749127,50.1978269,University of Manchester
7.5,110,1100,280,57.03184356,44.86052932,University of Manchester
7.5,110,1100,280,52.62696801,55.51932414,University of Manchester
7.5,110,1100,280,60.16299493,35.37493212,University of Manchester
7.5,110,1100,280,55.20522037,30.92014047,University of Manchester
7.5,110,1100,280,63.18180319,32.71129281,University of Manchester
7.5,110,1100,280,59.96664731,33.48919022,University of Manchester
7.5,110,1100,280,40.5926071,47.95406479,University of Manchester
7.5,110,1100,280,53.76623369,35.03404425,University of Manchester
7.5,110,1100,280,61.14754363,65.67591794,University of Manchester
7.5,110,1100,280,49.00323081,42.44054315,University of Manchester
7.5,110,1100,280,61.34900107,70.10472076,University of Manchester
7.5,110,1100,280,48.27531965,63.9187654,University of Manchester
7.5,110,1100,280,45.96341933,38.53254678,University of Manchester
7.5,110,1100,280,49.9767522,32.81296548,University of Manchester
7.5,110,1100,280,87.80507732,54.73367631,University of Manchester
7.5,110,1100,280,80.77275974,38.7976407,University of Glasgow
7.5,110,1100,280,84.34262707,55.296354,University of Glasgow
7.5,110,1100,280,81.04554836,36.35720652,University of Glasgow
7.5,110,1100,280,87.32761241,44.75215854,University of Glasgow
7.5,110,1100,280,89.71503316,42.99498978,University of Glasgow
7.5,110,1100,280,83.24855855,56.48265193,University of Glasgow
7.5,110,1100,280,85.5701901,53.01899249,University of Glasgow
7.5,110,1100,280,87.93598094,41.82490236,University of Glasgow
7.5,110,1100,280,82.1193047,46.75690086,University of Glasgow
7.5,110,1100,280,86.73346018,59.87232071,University of Glasgow
7.5,110,1100,280,86.45147631,44.64407105,University of Glasgow
7.5,110,1100,280,82.35916228,44.01206619,University of Glasgow
7.5,110,1100,280,84.96089355,45.91011391,University of Glasgow
7.5,110,1100,280,86.45193297,37.54602719,University of Glasgow
7.5,110,1100,280,85.16906976,40.77872823,University of Glasgow
7.5,110,1100,280,80.4513142,42.83053902,University of Glasgow
7.5,110,1100,280,84.96771717,51.52617423,University of Glasgow
7.5,110,1100,280,83.64274107,49.11964582,University of Glasgow
7.5,110,1100,280,89.07866095,57.65901369,University of Glasgow
7.5,110,1100,280,87.93724219,43.1386631,University of Glasgow
7.5,110,1100,280,85.81675947,48.54598575,University of Glasgow
7.5,110,1100,280,80.29868321,56.76278363,University of Glasgow
7.5,110,1100,280,86.404241,37.31236904,University of Glasgow
7.5,110,1100,280,81.67085323,56.51103293,University of Glasgow
7.5,110,1100,280,82.60629652,37.01110438,University of Glasgow
7.5,110,1100,280,86.20681554,50.47333854,University of Glasgow
7.5,110,1100,280,88.71782287,57.79863368,University of Glasgow
7.5,110,1100,280,87.50436797,44.56598352,University of Glasgow
7.5,110,1100,280,88.73100226,56.68833819,University of Glasgow
7.5,110,1100,280,81.59200689,59.87065439,University of Glasgow
7.5,110,1100,280,84.61431076,48.48319335,University of Glasgow
7.5,110,1100,280,88.4393979,48.56690235,University of Glasgow
7.5,110,1100,280,86.13316408,43.80041104,University of Glasgow
7.5,110,1100,280,86.99495766,36.94616965,University of Glasgow
7.5,110,1100,280,84.80084105,53.43228915,University of Glasgow
7.5,110,1100,280,89.1148059,50.49913241,University of Glasgow
7.5,110,1100,280,88.07505524,45.04467075,University of Glasgow
7.5,110,1100,280,87.16679147,58.37249772,University of Glasgow
7.5,110,1100,280,83.14796296,40.12044158,University of Glasgow
7.5,110,1100,280,88.50229102,51.09802625,University of Glasgow
7.5,110,1100,280,89.30428305,58.86687093,University of Glasgow
7.5,110,1100,280,82.76020821,56.04995423,University of Glasgow
7.5,110,1100,280,85.99127934,58.41394143,University of Glasgow
7.5,110,1100,280,89.9939693,54.96121262,University of Glasgow
7.5,110,1100,280,82.9116472,49.61865305,University of Glasgow
7.5,110,1100,280,89.99615558,52.84626009,University of Glasgow
7.5,110,1100,280,87.4512669,55.03723979,University of Glasgow
7.5,110,1100,280,81.94268594,54.62243308,University of Glasgow
7.5,110,1100,280,85.60472562,59.03629954,University of Glasgow
7.5,110,1100,280,84.8593608,52.93031105,University of Glasgow
7.5,110,1100,280,89.80650642,56.52558045,University of Glasgow
7.5,110,1100,280,85.44815232,53.15223123,University of Glasgow
7.5,110,1100,280,86.89934108,50.46746116,University of Glasgow
7.5,110,1000,280,85.91625451,39.23831035,University of Glasgow
7.5,110,1000,280,81.13903037,44.17580911,University of Glasgow
7.5,110,1000,280,89.92908171,45.48591922,University of Glasgow
7.5,110,1000,280,84.28187572,56.09542002,University of Glasgow
7.5,110,1000,280,85.85384444,41.39081525,University of Glasgow
7.5,110,1000,280,87.59810657,57.99524359,University of Glasgow
7.5,110,1000,280,87.60890009,43.15411472,University of Glasgow
7.5,110,1000,280,82.89166381,50.91511275,University of Glasgow
7.5,110,1000,280,87.17649,43.78420984,University of Glasgow
7.5,110,1000,280,87.09979549,49.50812624,University of Glasgow
7.5,110,1000,280,88.48312598,36.45012824,University of Glasgow
7.5,110,1000,280,89.89593328,37.45680611,University of Glasgow
7.5,110,1000,280,86.94206817,53.79732545,University of Glasgow
7.5,110,1000,280,83.8001509,37.44800463,University of Glasgow
7.5,100,1000,280,80.14487166,54.7960127,University of Glasgow
7.5,100,1000,280,80.98004661,40.53173216,University of Glasgow
7.5,100,1000,280,89.4875022,50.9246554,University of Glasgow
7.5,100,1000,280,88.48587386,56.01913159,University of Glasgow
7.5,100,1000,280,82.67639542,58.18713162,University of Glasgow
7.5,100,1000,280,83.97586797,48.9366954,University of Glasgow
7.5,100,1000,280,81.97952224,42.02483277,University of Glasgow
7.5,100,1000,280,88.00989267,43.05130077,University of Glasgow
7.5,100,1000,280,86.49366929,39.26137642,University of Glasgow
7.5,100,1000,280,86.12194568,50.01534317,University of Glasgow
7.5,100,1000,270,87.11497805,51.53848218,University of Glasgow
7.5,100,1000,270,86.16063492,53.35486977,University of Glasgow
7.5,100,1000,270,84.8845732,36.12042927,University of Glasgow
7.5,100,1000,270,80.35005927,38.14476781,University of Glasgow
7.5,100,1000,270,80.28038146,40.16545979,University of Glasgow
7.5,100,1000,270,80.03499648,50.66487502,University of Glasgow
7.5,100,1000,270,83.6869203,43.95183726,University of Glasgow
7.5,100,1000,270,88.66663953,58.29933073,University of Glasgow
7.5,100,1000,270,85.42058715,43.25095608,University of Glasgow
7.5,100,1000,270,81.8009244,44.47427436,University of Glasgow
7.5,100,1000,270,83.78911515,59.84499208,University of Glasgow
7.5,100,1000,270,86.5543196,43.4826194,University of Glasgow
7.5,100,1000,270,88.9570454,49.4897245,University of Glasgow
7.5,100,1000,270,89.1886954,48.30159325,University of Glasgow
7.5,100,1000,270,83.63802195,41.013132,University of Glasgow
7.5,100,1000,270,87.91332682,43.12063289,University of Glasgow
7.5,100,1000,270,80.45744422,44.30070517,University of Glasgow
7.5,100,1000,270,89.12760359,58.52974279,University of Glasgow
7.5,100,1000,270,83.52706038,43.25726752,University of Glasgow
7.5,100,1000,270,83.69659318,37.2464655,University of Glasgow
7.5,100,1000,270,86.69133979,56.12443206,University of Glasgow
7.5,100,1000,270,83.48991368,52.55469976,University of Glasgow
7.5,100,1000,270,63.19915325,71.89090748,University of Glasgow
7.5,100,1000,270,68.13999721,67.15096376,University of Birmingham
7.5,100,1000,270,62.28814857,70.23207557,University of Birmingham
7.5,100,1000,270,67.21113844,73.23573601,University of Birmingham
7.5,100,1000,270,65.06601664,72.49507741,University of Birmingham
7.5,100,1000,270,65.33538112,62.26242533,University of Birmingham
7.5,100,1000,270,64.28791388,66.85510868,University of Birmingham
7.5,100,1000,270,61.57072498,68.02199825,University of Birmingham
7.5,100,1000,270,68.68401492,73.67166182,University of Birmingham
7.5,100,1000,270,63.36085585,73.84949872,University of Birmingham
7.5,100,1000,270,61.18235808,69.28607828,University of Birmingham
7.5,100,1000,270,66.61452812,64.55882254,University of Birmingham
7.5,100,1000,270,68.32176769,67.53021213,University of Birmingham
7.5,100,1000,270,68.79427388,66.63830637,University of Birmingham
7.5,100,1000,270,64.2097765,70.86340755,University of Birmingham
7.5,100,1000,270,69.34811988,67.1367443,University of Birmingham
7.5,100,1000,270,62.51007687,68.97097538,University of Birmingham
7.5,100,1000,270,62.50460464,69.75555541,University of Birmingham
7.5,100,1000,270,64.59457409,71.50569456,University of Birmingham
7.5,100,1000,270,64.98742947,61.91208707,University of Birmingham
7.5,100,1000,270,67.5861883,74.01229707,University of Birmingham
7.5,100,1000,270,60.44848407,74.91559514,University of Birmingham
7.5,100,1000,270,68.53997144,71.78615328,University of Birmingham
7.5,100,1000,270,67.66323804,63.02473185,University of Birmingham
7.5,100,1000,270,69.09047809,61.19250859,University of Birmingham
7.5,100,1000,270,61.69295127,65.62859526,University of Birmingham
7.5,100,1000,270,61.53278622,63.49726331,University of Birmingham
7.5,100,1000,270,66.6379724,65.81655892,University of Birmingham
7.5,100,1000,270,65.26774011,70.1415139,University of Birmingham
7.5,100,1000,270,67.72837887,74.61649888,University of Birmingham
7.5,100,1000,270,64.34848735,65.820457,University of Birmingham
7.5,100,1000,270,68.59232289,69.24464096,University of Birmingham
7.5,100,1000,270,60.37332688,70.88787207,University of Birmingham
7.5,100,1000,270,69.01852894,61.46892873,University of Birmingham
7.5,100,1000,270,63.59948557,64.72797143,University of Birmingham
7.5,100,1000,270,68.63525428,62.3061735,University of Birmingham
7.5,100,1000,270,66.76017239,69.85112265,University of Birmingham
7.5,100,1000,270,67.88521396,73.58663968,University of Birmingham
7.5,100,1000,270,60.06534859,66.37171179,University of Birmingham
7.5,100,1000,270,67.83563765,74.86960831,University of Birmingham
7.5,100,1000,270,69.0854554,65.66436565,University of Birmingham
7.5,100,1000,270,67.7017527,60.4693835,University of Birmingham
7.5,100,1000,270,61.38597868,72.43169115,University of Birmingham
7.5,100,1000,270,62.93692886,63.57445989,University of Birmingham
7.5,100,1000,270,63.37230676,70.25496749,University of Birmingham
7.5,100,900,270,63.0563645,71.48327008,University of Birmingham
7.5,100,900,270,63.95425534,63.1830529,University of Birmingham
7.5,100,900,270,69.69366426,70.27184748,University of Birmingham
7.5,100,900,270,63.11296779,60.41790253,University of Birmingham
7.5,100,900,270,64.94329356,72.17818157,University of Birmingham
7.5,100,900,270,67.90577375,67.83345933,University of Birmingham
7.5,100,900,270,65.71765781,70.0866434,University of Birmingham
7.5,100,900,270,69.3478631,69.40878198,University of Birmingham
7.5,100,900,270,68.93875631,62.30278274,University of Birmingham
7.5,100,900,270,69.96100028,61.16350463,University of Birmingham
7.5,100,900,270,60.11680815,71.72980375,University of Birmingham
7.5,100,900,270,66.17587668,69.43895491,University of Birmingham
7.5,100,900,270,68.01232937,68.91754359,University of Birmingham
7.5,100,900,270,64.24992106,63.85668948,University of Birmingham
7.5,100,900,270,66.55723677,61.71111448,University of Birmingham
7.5,100,900,270,64.25510719,67.47677295,University of Birmingham
7.5,100,900,270,64.14928485,65.24194361,University of Birmingham
7.5,100,900,270,61.88871127,74.24459122,University of Birmingham
7.5,100,900,270,63.53604453,69.5274407,University of Birmingham
7.5,100,900,270,61.14508627,71.36947525,University of Birmingham
7.5,100,900,270,61.36669662,68.64685069,University of Birmingham
7.5,100,900,270,60.18122078,73.44678678,University of Birmingham
7.5,100,900,270,66.60416867,67.32520551,University of Birmingham
7.5,100,900,270,67.99803573,73.40452716,University of Birmingham
7.5,100,900,270,62.90020977,69.46020927,University of Birmingham
7.5,100,900,270,69.84354028,74.62068748,University of Birmingham
7.5,100,900,270,64.14800537,71.21006868,University of Birmingham
7.5,100,900,270,68.27085245,64.32887142,University of Birmingham
7.5,100,900,270,61.18956161,63.29900785,University of Birmingham
7.5,100,900,270,64.2020154,69.68862306,University of Birmingham
7.5,100,900,270,61.61367264,63.51822045,University of Birmingham
7.5,100,900,270,68.77994074,64.11411069,University of Birmingham
7.5,100,900,270,64.51136845,63.46546487,University of Birmingham
7.5,100,900,270,63.38789228,63.02169909,University of Birmingham
7.5,100,900,270,67.10464369,72.50669768,University of Birmingham
7.5,100,900,270,65.14877461,70.40795007,University of Birmingham
7.5,100,900,270,64.23364112,62.78730907,University of Birmingham
7.5,100,900,270,61.02701476,73.37686831,University of Birmingham
7.5,100,900,270,66.10123083,62.31842057,University of Birmingham
7.5,100,900,270,66.770943,62.2737345,University of Birmingham
7.5,100,900,270,63.64698302,64.42177127,University of Birmingham
7.5,100,900,270,66.15665137,68.83924882,University of Birmingham
7.5,100,900,270,65.91359954,71.16331975,University of Birmingham
7.5,100,900,270,62.73317204,65.45328463,University of Birmingham
7.5,100,900,270,66.74217464,74.22238583,University of Birmingham
7.5,100,900,270,65.62971858,71.64631281,University of Birmingham
7.5,100,900,270,66.31394098,62.83469851,University of Birmingham
7.5,100,900,270,67.88811637,66.47264636,University of Birmingham
7.5,100,900,270,60.13263713,66.69096751,University of Birmingham
7.5,100,900,270,63.54718862,74.16699119,University of Birmingham
7.5,100,900,270,65.67718163,64.89517488,University of Birmingham
7.5,100,900,270,62.99303471,64.77651469,University of Birmingham
7.5,100,900,270,63.29103387,68.56507978,University of Birmingham
7.5,100,900,270,61.3009051,61.83876146,University of Birmingham
7.5,100,900,270,67.77954584,63.37784443,University of Birmingham
7.5,100,900,270,63.49802189,43.35795377,University of Birmingham
7.5,100,900,270,63.27771461,46.83130119,University of Sheffield
7.5,100,900,270,60.63872613,46.80452595,University of Sheffield
7.5,100,900,270,69.92375891,46.6352865,University of Sheffield
7.5,100,900,270,68.51966729,46.13833007,University of Sheffield
7.5,100,900,270,62.13873825,53.46622584,University of Sheffield
7.5,100,900,270,60.97876599,50.89110726,University of Sheffield
7.5,100,900,270,66.14007674,50.90994463,University of Sheffield
7.5,100,900,270,62.57526895,36.46946971,University of Sheffield
7.5,100,900,270,69.15640149,35.15426171,University of Sheffield
7.5,100,900,270,60.2816298,49.14337177,University of Sheffield
7.5,100,900,270,61.78779413,52.55730112,University of Sheffield
7.5,100,900,270,63.18832976,42.96018627,University of Sheffield
7.5,100,900,270,61.77336343,49.02366803,University of Sheffield
7.5,100,900,270,62.60136323,41.78219834,University of Sheffield
7.5,100,900,270,63.18738532,38.71834464,University of Sheffield
7.5,100,900,270,61.62313345,49.78102578,University of Sheffield
7.5,100,900,270,65.8567539,51.92057267,University of Sheffield
7.5,100,900,270,64.49166566,54.9393771,University of Sheffield
7.5,100,900,270,68.65257685,50.89732989,University of Sheffield
7.5,100,900,270,68.01965728,44.93261911,University of Sheffield
7.5,100,900,270,69.6897615,49.39111479,University of Sheffield
7.5,100,900,270,63.41785982,44.43177543,University of Sheffield
7.5,100,900,270,60.09116626,48.77790371,University of Sheffield
7.5,100,900,270,67.31323084,40.37113729,University of Sheffield
7.5,100,900,270,67.55109024,47.89645224,University of Sheffield
7.5,100,900,270,65.84395319,46.05333124,University of Sheffield
7.5,100,900,270,66.70897237,54.49044154,University of Sheffield
7.5,100,900,270,66.92642362,49.04015558,University of Sheffield
7.5,100,900,270,62.44616219,53.14531023,University of Sheffield
7.5,100,900,270,69.48515056,48.60449438,University of Sheffield
7.5,100,900,270,61.18458224,53.13946695,University of Sheffield
7.5,100,900,270,66.43934593,45.42616802,University of Sheffield
7.5,100,900,270,62.70637578,44.07819743,University of Sheffield
7.5,100,900,270,60.85993533,49.37369982,University of Sheffield
7.5,100,900,270,69.12613376,41.02682925,University of Sheffield
7.5,100,900,270,69.76112921,44.08562546,University of Sheffield
7.5,100,900,270,63.93927841,49.47371773,University of Sheffield
7.5,100,900,270,60.19461399,45.36521251,University of Sheffield
7.5,100,900,270,62.04814951,37.81123974,University of Sheffield
7.5,100,900,270,68.10365387,48.80253285,University of Sheffield
7.5,100,900,270,69.29786244,42.72374404,University of Sheffield
7.5,100,900,270,63.22011726,45.40277297,University of Sheffield
7.5,100,900,270,63.68128841,52.39881209,University of Sheffield
7.5,100,900,270,68.03209183,49.73922097,University of Sheffield
7.5,100,900,270,65.44544859,38.30411077,University of Sheffield
7.5,100,900,270,65.47227704,35.75107592,University of Sheffield
7.5,100,900,270,65.73085206,44.95654782,University of Sheffield
7.5,100,900,270,67.10004577,48.33941188,University of Sheffield
7.5,100,900,270,68.93307305,35.03484812,University of Sheffield
7.5,100,900,270,61.09533545,44.23629285,University of Sheffield
7.5,100,900,270,67.40460704,36.18678721,University of Sheffield
7.5,100,900,270,63.39503184,50.43306085,University of Sheffield
7.5,100,900,270,63.46170674,54.37814199,University of Sheffield
7.5,100,900,270,62.50453062,47.26052494,University of Sheffield
7.5,100,900,270,66.895409,38.21370568,University of Sheffield
7.5,100,900,270,69.3159965,35.36831423,University of Sheffield
7.5,100,900,270,69.55863145,37.11395801,University of Sheffield
7.5,100,900,270,64.07691942,37.15824966,University of Sheffield
7.5,100,900,270,64.00213929,48.28137482,University of Sheffield
7.5,100,900,270,62.35557553,53.40906048,University of Sheffield
7.5,100,900,270,67.76252583,42.89509057,University of Sheffield
7.5,100,900,270,61.28633405,41.7704893,University of Sheffield
7.5,100,900,270,66.29327012,35.69674138,University of Sheffield
7.5,100,900,270,60.53657684,48.06491307,University of Sheffield
7.5,100,900,270,63.14909763,45.49683991,University of Sheffield
7.5,100,900,270,60.47528931,53.31508572,University of Sheffield
7.5,100,900,270,60.4989659,39.18374505,University of Sheffield
7.5,100,900,270,60.71367427,42.19740397,University of Sheffield
7.5,100,900,270,63.20915034,37.46160727,University of Sheffield
7.5,100,900,270,65.1034354,51.54922825,University of Sheffield
7.5,100,900,270,62.45851612,50.6128521,University of Sheffield
7.5,100,900,270,67.89815262,46.90725077,University of Sheffield
7.5,100,900,270,62.74710773,49.55213308,University of Sheffield
7.5,100,900,270,68.17543102,41.45486619,University of Sheffield
7.5,100,900,270,61.88321072,36.68284038,University of Sheffield
7.5,100,900,270,68.05394959,39.00992137,University of Sheffield
7.5,100,900,270,67.02664337,52.50812701,University of Sheffield
7.5,100,900,270,64.50515776,47.01510708,University of Sheffield
7.5,100,900,270,62.96841833,42.87274897,University of Sheffield
7.5,100,900,270,64.45268309,53.04669416,University of Sheffield
7.5,100,900,270,66.7729209,46.48280681,University of Sheffield
7.5,100,900,270,65.57653373,49.94043064,University of Sheffield
7.5,100,900,270,62.10652364,36.5011366,University of Sheffield
7.5,100,900,270,64.1123333,50.17067771,University of Sheffield
7.5,100,900,270,63.73086065,46.62370222,University of Sheffield
7.5,100,900,270,60.26854183,53.12442925,University of Sheffield
7.5,100,900,270,65.8108757,44.23913012,University of Sheffield
7.5,100,900,270,68.98088448,41.61080544,University of Sheffield
7.5,100,900,270,65.21662467,36.10211371,University of Sheffield
7.5,100,900,270,68.70533022,51.02372773,University of Sheffield
7.5,100,900,270,69.4073209,51.56461082,University of Sheffield
7.5,100,900,270,63.13215259,45.20841071,University of Sheffield
7.5,100,900,270,68.6428593,46.10585191,University of Sheffield
7.5,100,900,270,63.90164154,47.9271552,University of Sheffield
7.5,100,900,270,60.424786,52.60285259,University of Sheffield
7.5,100,900,270,63.58337146,38.07659414,University of Sheffield
7.5,100,900,270,67.62779652,40.8106299,University of Sheffield
7.5,100,900,270,63.83179889,53.10207889,University of Sheffield
7.5,100,900,270,66.32102048,40.74536757,University of Sheffield
7.5,100,900,270,91.63536236,111.9684622,University of Sheffield
7.5,100,900,270,89.93701023,108.0458926,University of Warwick
7.5,100,900,270,87.4024767,102.5184759,University of Warwick
7.5,100,900,270,94.5110662,110.2316633,University of Warwick
7.5,100,900,270,89.90147027,109.3905998,University of Warwick
7.5,100,900,270,92.40501423,109.4169192,University of Warwick
7.5,100,900,270,89.3259486,104.8955643,University of Warwick
7.5,100,900,270,91.45498527,106.9659201,University of Warwick
7.5,100,900,270,94.27659596,108.0423555,University of Warwick
7.5,100,900,270,92.68328358,109.3930157,University of Warwick
7.5,100,900,270,85.19098079,104.7693804,University of Warwick
7.5,100,900,270,85.63608688,105.7595811,University of Warwick
7.5,100,900,270,86.35590206,108.3168858,University of Warwick
7.5,100,900,270,93.7974061,104.5375109,University of Warwick
7.5,100,900,270,89.73266695,107.6836871,University of Warwick
7.5,100,900,270,89.08935702,108.5468633,University of Warwick
7.5,100,900,270,92.30882391,104.8216333,University of Warwick
7.5,100,900,270,94.88267728,102.8593382,University of Warwick
7.5,100,900,270,88.16779129,108.0756727,University of Warwick
7.5,100,900,270,89.61794165,105.6499907,University of Warwick
7.5,100,900,270,89.9224883,111.6631582,University of Warwick
7,100,900,270,94.79397419,112.4349689,University of Warwick
7,100,900,270,89.31505137,107.3416913,University of Warwick
7,100,800,270,91.11927248,105.1834976,University of Warwick
7,100,800,270,89.75272999,111.2818551,University of Warwick
7,100,800,270,91.19442671,109.0946323,University of Warwick
7,100,800,270,87.31290342,102.8013275,University of Warwick
7,100,800,270,91.34039616,106.8704803,University of Warwick
